ability_id,original_ability,side,supply_occurrences,supply_file_count,demand_occurrences,demand_record_count,supply_evidence_sample,demand_evidence_sample,demand_job_sample
3882,船舶设备国际采购管理能力,demand,0,0,1,1,,5年以上船舶设备采购管理经验，英语可作为工作语言；制定、执行公司国际事业部采购计划，并确保计划的顺利实施。,采购经理（国际事业部）
3883,船舶设备安装调试与故障排除能力,demand,0,0,1,1,,负责设备的安装、调试和故障排除。,机械/船体工程师
3884,船舶设备安装调试能力,demand,0,0,1,1,,负责产品安装、调试、客户交流、培训、交付方面的工作；配合船厂完成试航任务；负责公司交付项目的登轮维保工作,售后工程师（船舶行业）
3885,船舶设备技术监督能力,demand,0,0,1,1,,负责船舶船体状况、机械设备状况、安全设备与防污染装置技术状况的监督和检查。,机务管理岗（海船机务）
3886,船舶设备机械维修能力,demand,0,0,1,1,,负责行车，液压机，空压机，切割机等生产设备的机械维修；2年以上船舶重工行业机修经验,机修钳工
3887,船舶设备电气维修与管理能力,demand,0,0,1,1,,负责公司内各种设备电气维修工作，制定工作计划，组织设备电气维修，控制维修成本,高级电修主管
3888,船舶设备电气维修管理能力,demand,0,0,1,1,,负责公司内各种设备电气维修工作，全面协助科长管理工作；解决设备维修过程中出现的各种电气问题,高级电修主管
3889,船舶设备管理与协调能力,demand,0,0,1,1,,组织各车间设备员工作安排；跟踪车间设备的日常管理情况；具有设备维修工作经验及两年以上安全工作经验,设备主管
3890,船舶设备管用养修能力,demand,0,0,1,1,,组织船员搞好船舶设备的管、用、养、修，并教育船员厉行节约；督促各部门制定厂修、自修计划、审核上报，监督厂修、自修的进度、质量,船长
3891,船舶设备维修与技术支持能力,demand,0,0,1,1,,负责船舶船体状况、机械设备状况、安全设备与防污染装置技术状况的监督和检查；负责指导、监督船员对船舶的关键性设备的维修保养工作,机务管理岗（海船机务）
3892,船舶设备维修管理能力,demand,0,0,1,1,,负责公司内各种设备机械维修工作，全面协助科长管理工作；制定本部门的年、月、周工作计划及各车间周计划完成情况的总体考评,高级机修主管
3893,船舶设备维护管理能力,demand,0,0,1,1,,组织领导船舶设备维护保养工作，督促各部门落实各项设备的日常维护保养并监控检查执行情况，保证设施设备处于良好适航状态。,船长
3894,船舶设备调试检验能力,demand,0,0,1,1,,负责为项目提供出厂检验FAT；负责产品安装、调试、客户交流、培训、交付方面的工作；配合船厂完成试航任务；负责公司交付项目的登轮维保工作；负责与船东、船厂方技术沟...,服务工程师（船舶出差调试）PLC
3895,船舶设备采购与供应管理能力,demand,0,0,1,1,,负责采购订单下达，跟催技术与供应商技术交底，签订采购合同；负责采购交期的确认、跟踪、到货等工作；负责供应商预付款的申请、跟催。,采购工程师（船舶）
3896,船舶设备采购与供应链管理能力,demand,0,0,1,1,,负责船舶相关设备和材料的采购合同谈判、签订及执行；开发、评估和管理与船舶相关的供应商,船舶采购员
3897,船舶设备采购技术管理能力,demand,0,0,1,1,,编制材料、设备采购清单；签订本人所在项目的设备采购技术协议。,机装设计主管
3898,船舶设备采购策划能力,demand,0,0,1,1,,前采购策划：根据采购物资的紧急程度、采购金额、物资类型、技术要求、市场信息、市场地位等信息，策划、制定采购策略和采购方案。,采购主管
3899,船舶设备采购管理能力,demand,0,0,1,1,,了解并收集船舶配套市场供应商信息；负责商务合同的签订；5年以上船舶制造业采购工作经验,采购专员
3900,船舶设计与协调沟通能力,demand,0,0,1,1,,负责与其他专业、用户以及船厂之间的协调沟通,总体/流体计算工程师
3901,船舶设计与建造技术管理能力,demand,0,0,1,1,,负责制订公司技术发展规划，完善技术管理规章制度；负责组织解决公司设计和开发、生产方面的重大技术问题；具有综合的船舶设计与建造知识,技术中心管理岗
3902,船舶设计与建造问题解决能力,demand,0,0,1,1,,负责组织解决公司设计和开发、生产方面的重大技术问题,技术中心管理岗
3903,船舶设计与生产协调能力,demand,0,0,1,1,,负责外来图纸的审核以及专业之间协调工作；负责生产设计协调；编制船体相关施工工艺,船体详细设计主管工程师
3904,船舶设计与防污染技术能力,supply,1,1,0,0,船舶原理与防污染技术(32课时/2学分)；振动噪声控制基础(32课时/2学分)。,,
3905,船舶设计内外部协调能力,demand,0,0,1,1,,负责就本专业与船东、船检、设计院及内部专业之间沟通协调。,轮机详设工程师
3906,船舶设计出图与BOM编制能力,demand,0,0,1,1,,负责编制单项目出图计划、BOM表等，配合解决其他专业提出的技术问题。,船体工程师-螺旋桨设计
3907,船舶设计制图能力,demand,0,0,1,1,,按既定计划完成自己的图纸及工艺；图样的绘制，应符合制图标准和图样管理制度的规定,机装设计员
3908,船舶设计制造基础能力,supply,1,1,0,0,课程包括画法几何及机械制图、机械设计基础、金工实习，培养船舶设计制造基础能力。,,
3909,船舶设计图纸与工艺文件编制能力,demand,0,0,1,1,,编制本专业的自主设计图纸及工艺文件；图样的绘制，应符合制图标准和图样管理制度的规定，并符合标准化的要求,船体设计员
3910,船舶设计建造技术管理能力,demand,0,0,1,1,,负责技术中心职能架构规划及制度制定；解决设计和开发过程中的重大技术问题；15年及以上船舶专业技术工作经验，具有丰富的船舶设计与建造理论知识及项目经验,技术总工程师
3911,船舶设计建造技术规划与管理能力,demand,0,0,1,1,,负责技术中心职能、组织架构规划，制定流程制度；负责制定技术发展规划及年度工作计划；负责技术团队搭建及管理；解决设计和开发过程中的重大技术问题；分析处理重大技术质...,技术总工程师
3912,船舶设计流程与工艺能力,demand,0,0,1,1,,熟悉船舶设计流程，有创新和规范意识；能独立或协助进行设计图纸的绘制,机装设计员
3913,船舶设计现场问题处理能力,demand,0,0,1,1,,负责施工现场工艺问题及船东船检意见的处理、解决，能果断迅速提供解决方案,机装主管设计师
3914,船舶设计软件二次开发能力,demand,0,0,1,1,,在指导下进行tribon、AM、CAD等软件的二次开发；对船舶生产设计项目进行配置与维护,软件二次开发
3915,船舶设计项目管理能力,demand,0,0,1,1,,带领团队进行详细设计/自主生产设计工作，并对其工作计划、工作质量负责；担任重点项目专业担当,舾装主管设计师
3916,船舶设计项目计划管理能力,demand,0,0,1,1,,"对所在项目的本专业的图纸台账,出图计划及设备采购计划进行跟踪并及时向项目经理汇报。",机装设计主管
3917,船舶证书与检验管理能力,demand,0,0,1,1,,管理船舶的法定和船级检验及船舶证书。,海务主管
3918,船舶评估勘验能力,demand,0,0,1,1,,按照生产要求和勘验操作规范，执行评估勘验业务，负责报告的编制；收集船舶评估数据、船舶成交信息、典型勘验报告、航运市场信息统计、分析；测算国内外典型船舶的价格、行...,评估勘验助理
3919,船舶调度与协调能力,demand,0,0,1,1,,完成船舶相关申报，协调安排船舶计划，协调处理船舶在港期间各项事宜,船舶调度
3920,船舶调度与成本控制能力,demand,0,0,1,1,,制定燃油供给计划并控制消耗，负责船机成本控制，合理统筹安排船舶调度工作，提高用船效率,船舶机务管理工程师
3921,船舶调度与港口作业协调能力,demand,0,0,1,1,,根据船舶动态信息合理制定生产计划，合理调度船舶，包括下达调度指令、安排靠离泊、加油、加水等，协调生产所需求的其他事项。,船舶调度（外派）
3922,船舶调度与港口协调能力,demand,0,0,1,1,,联络船方、安排船舶抵离港相关业务工作；负责与码头、船公司的日常沟通与调度。,调度专员
3923,船舶调度与码头泊位规划能力,demand,0,0,1,1,,根据海上项目的交付需求，提前做好船舶规划，码头泊位计划等，确保发运船舶的正常管理各运输环节设备交接人员，确保各环节货物及货物资料等妥善交接。,海上运输管理岗(J11420)
3924,船舶调度与租船管理能力,demand,0,0,1,1,,负责公司船期的管理、调整和发布，参与航线规划和调整建议；负责参与签订租船合同，审核租赁船舶证书、船舶资质、航行安全管理等,码头经理
3925,船舶调度与航次管理能力,demand,0,0,1,1,,熟悉船舶调度流程，根据业务经理的租船合同制订航次指令、记录船舶动态、委托代理，安排船舶燃油、淡水供应。,租船操作岗
3926,船舶调度与船务协调能力,demand,0,0,1,1,,负责与委托方、码头、引航站、海事、海关等联系调度，安排船舶靠离泊船务调度计划,外运浙江-宁波船代-调度
3927,船舶调度作业监控能力,demand,0,0,1,1,,按公司单船作业计划，组织指挥、监控单船生产作业线，掌握全船作业人员与机械变动情况，协调有关作业单位，确保船舶动态，兑现单船作业工班计划。,航运调度员
3928,船舶调度运输管理能力,demand,0,0,1,1,,根据公司经营计划，配合做好广东、广西及海南地区船舶计划调度组织、管理，确保完成内部基地、粉磨站原辅材发运保供工作；负责各航线水泥熟料辅料等对外经营业务，通过沟通...,物流调度员
3929,船舶财务管理能力,demand,0,0,1,1,,每月按客商更新付款计划，将到期科目合并付款；负责对客户、财务专员针对船管费用的质询进行回复解释,海事会计
3930,船舶货物配载与运输安全管理能力,demand,0,0,1,1,,负责指导船舶积载、装卸、货运工作，包括货物配载、绑扎加固工作，并监督装卸、运输管理，确保货物运输安全,海务主管（远洋船长）
3931,船舶货运与安全操作能力,supply,1,1,0,0,课程包括船舶货运、货物积载与系固、船舶安全管理、特种货物运输等，培养货物操作与安全管理能力。,,
