side,source_file,source_index,job_title,occupation_name,ability,canonical_competency,coding_status,merge_rationale,evidence
supply,涉海职业院校培养方案_渤海船舶职业学院（学院章程）.pdf.txt,,,,科技创新与成果转化能力,科研实验创新实践能力,confirmed,科研、实验、创新实践和学习发展合并,加强科技创新团队培养，强化高水平科研和科研成果转化基地建设，提升自主创新能力
supply,涉海职业院校培养方案_渤海船舶职业学院（学院章程）.pdf.txt,,,,劳动精神与工匠精神培育,工程伦理安全可持续能力,confirmed,伦理、安全、法律政策和可持续合并,大力弘扬劳模精神、劳动精神、工匠精神，引导学生崇尚劳动、尊重劳动
supply,涉海职业院校培养方案_渤海船舶职业学院（学院章程）.pdf.txt,,,,国际交流与合作能力,团队沟通国际化能力,confirmed,团队沟通、外语和国际化合并,推进对外交流与合作，积极引进境外优质资源发展职业教育，推进开展境外办学
supply,涉海职业院校培养方案_渤海船舶职业学院（学院章程）.pdf.txt,,,,双师型教师队伍建设,文献写作与教育教学能力,confirmed,学术表达、文献写作和教学合并,强化双师型教师培养和双师结构教学团队建设，打造教学能力突出、实践技能过硬的双师型师资队伍
supply,涉海职业院校培养方案_浙江国际海运职业技术学院（港口与航运管理专业培养方案）.pdf.txt,,,,港口业务操作能力,港口航道水运工程能力,confirmed,港口航道、水运与近海工程合并,具有码头商务、码头生产计划调度、码头设备操作与维护、港口库场管理、港口装卸工艺、现场指挥、外轮理货、船务代理、船舶代理的操作能力
supply,涉海职业院校培养方案_浙江国际海运职业技术学院（港口与航运管理专业培养方案）.pdf.txt,,,,航运服务能力,港航物流与航运业务能力,confirmed,港航物流、海运业务和运输组织合并,具有从事船舶港口代理、货物通关商检、集装箱货源组织、航运保险、单证制作、中控、配载、调度和运输操作管理的能力
supply,涉海职业院校培养方案_浙江国际海运职业技术学院（港口与航运管理专业培养方案）.pdf.txt,,,,集装箱码头业务操作能力,港口航道水运工程能力,confirmed,港口航道、水运与近海工程合并,集装箱码头业务管理课程使学生掌握集装箱码头业务操作基本技能及方法，具有码头各工作岗位操作的能力
supply,涉海职业院校培养方案_浙江国际海运职业技术学院（港口与航运管理专业培养方案）.pdf.txt,,,,散杂货码头业务操作能力,港口航道水运工程能力,confirmed,港口航道、水运与近海工程合并,散杂货码头业务操作实训目标培养学生满足件杂货码头和各类散杂货码头需要的计划调度、码头单证、现场指挥员等岗位能力
supply,涉海职业院校培养方案_浙江国际海运职业技术学院（港口与航运管理专业培养方案）.pdf.txt,,,,港口库场管理能力,港口航道水运工程能力,confirmed,港口航道、水运与近海工程合并,港口库场实务课程培养具有团队合作精神，满足港口库场库管员等岗位需要的库场管理工作一线技能人才
supply,涉海职业院校培养方案_浙江国际海运职业技术学院（港口与航运管理专业培养方案）.pdf.txt,,,,理货业务操作能力,低频跨域专业综合能力,tentative,低频长尾按跨域专业综合归并,理货业务课程使学生掌握理货业务操作的基本业务流程和管理方法
supply,涉海职业院校培养方案_浙江国际海运职业技术学院（港口与航运管理专业培养方案）.pdf.txt,,,,货运代理操作能力,低频跨域专业综合能力,tentative,低频长尾按跨域专业综合归并,货运代理操作与实务课程使学生熟练掌握国际货运代理业务的基本操作流程和作业技巧
supply,涉海职业院校培养方案_浙江国际海运职业技术学院（港口与航运管理专业培养方案）.pdf.txt,,,,船舶代理操作能力,港航物流与航运业务能力,confirmed,船舶代理、货运、配载和进出港业务归入港航物流,船舶代理操作与实务课程使学生熟练掌握船舶代理业务的基本操作流程和作业技巧
supply,涉海职业院校培养方案_浙江国际海运职业技术学院（港口与航运管理专业培养方案）.pdf.txt,,,,外贸单证制作能力,港航物流与航运业务能力,confirmed,港航物流、海运业务和运输组织合并,外贸单证操作实训目标掌握不同结算方式下外贸单证的制作、办理和审核等职业能力
supply,涉海职业院校培养方案_浙江国际海运职业技术学院（港口与航运管理专业培养方案）.pdf.txt,,,,港机操作与维护能力,港口机电与智慧港口能力,confirmed,港机操作维护归入港口机电与智慧港口,港口装卸机械应用课程使学生掌握港口装卸机械的种类、技术参数和操作使用要求
supply,涉海职业院校培养方案_浙江国际海运职业技术学院（港口与航运管理专业培养方案）.pdf.txt,,,,航运英语应用能力,港航物流与航运业务能力,confirmed,港航物流、海运业务和运输组织合并,港口理货英语、货运代理英语、国际航运英语函电等课程培养航运英语应用能力
supply,涉海职业院校培养方案_浙江国际海运职业技术学院（港口与航运管理专业培养方案）.pdf.txt,,,,海运业务与海商法应用能力,海事法律监管能力,confirmed,航运法务、保险和贸易规则合并,海运业务与海商法、海上保险课程使学生具备办理船舶、货物运输保险、海上保险纠纷处理的能力
supply,涉海职业院校培养方案_浙江国际海运职业技术学院（港口与航运管理专业培养方案）.pdf.txt,,,,职业素养与可持续发展能力,工程伦理安全可持续能力,confirmed,伦理、安全、法律政策和可持续合并,培养具有良好职业道德、工匠精神、团队合作、创新意识和可持续能力的高素质技术技能人才
supply,涉海职业院校培养方案_浙江交通职业技术学院（航海技术专业人才培养方案）.pdf.txt,,,,船舶定位与导航能力,船舶通导与智能系统能力,confirmed,对象为船舶通导、信息化与智能绿色系统,专业核心课程《船舶定位与导航》主要教学内容：能按航次任务根据航海图书资料设计航线；能使用合适的定位和导航方法，并引导船舶沿计划航线安全、经济地航行。
supply,涉海职业院校培养方案_浙江交通职业技术学院（航海技术专业人才培养方案）.pdf.txt,,,,航海仪器操作维护能力,航海驾驶与通导操作能力,confirmed,航海技术、通导操作和航海仪器合并,能力要求A2：能够正确使用电子海图、航海雷达、GPS、AIS、罗经、VDR、LRIT、测深仪、计程仪等航海仪器设备获取相关信息，为船舶安全航行提供保障。
supply,涉海职业院校培养方案_浙江交通职业技术学院（航海技术专业人才培养方案）.pdf.txt,,,,航海气象观测分析能力,航海驾驶与通导操作能力,confirmed,航海技术、通导操作和航海仪器合并,专业课程《航海气象观测与分析》主要教学内容：掌握航海活动有关的气象要素变化规律、天气系统特征；具备船舶海洋水文气象观测、编报及实际天气分析和预报能力。
supply,涉海职业院校培养方案_浙江交通职业技术学院（航海技术专业人才培养方案）.pdf.txt,,,,船舶操纵与避碰能力,船舶运营安全管理能力,confirmed,对象为船舶运营、安全与船员服务,能力要求A4：能根据避碰规则和本船特点，进行船舶操纵与避碰，并进行有效的驾驶台资源管理。
supply,涉海职业院校培养方案_浙江交通职业技术学院（航海技术专业人才培养方案）.pdf.txt,,,,航海英语应用能力,航海驾驶与通导操作能力,confirmed,航海技术、通导操作和航海仪器合并,能力要求A6：能查阅专业相关英文资料，具备利用专业英语进行有效业务交流沟通的能力。专业课程《航海英语》对标STCW公约和适任标准的三副语言要求。
supply,涉海职业院校培养方案_浙江交通职业技术学院（航海技术专业人才培养方案）.pdf.txt,,,,船舶结构与货运能力,港航物流与航运业务能力,confirmed,船舶代理、货运、配载和进出港业务归入港航物流,专业课程《船舶结构与货运》主要教学内容：掌握船体结构、货舱、积载、稳性、吃水差、强度校核等知识，具备货物积载与系固方案制定及装卸作业能力。
supply,涉海职业院校培养方案_浙江交通职业技术学院（航海技术专业人才培养方案）.pdf.txt,,,,船舶管理能力,船舶运营安全管理能力,confirmed,对象为船舶运营、安全与船员服务,专业课程《船舶管理》主要教学内容：掌握船员职务法规、安全管理规章制度、国际公约和国内法规，履行航行值班、系泊值班，解决救生、消防设备管理等。
supply,涉海职业院校培养方案_浙江交通职业技术学院（航海技术专业人才培养方案）.pdf.txt,,,,水手值班与工艺能力,船舶运营安全管理能力,confirmed,对象为船舶运营、安全与船员服务,能力要求A9：具有水手工艺、水手值班、操舵等相关水手业务的操作能力。模块化课程包括水手工艺、水手英语听力与会话、值班水手业务。
